person,personLabel,location,birthyear,sitelinks
http://www.wikidata.org/entity/Q558766,Ludwig Emil Grimm,Point(8.916944444 50.132777777),1790,16
http://www.wikidata.org/entity/Q681672,Friedrich Bury,Point(8.916944444 50.132777777),1763,10
http://www.wikidata.org/entity/Q681672,Friedrich Bury,Point(8.916944444 50.132777777),1763,10
http://www.wikidata.org/entity/Q694108,"Karl August, Prince of Waldeck and Pyrmont",Point(8.916944444 50.132777777),1704,18
http://www.wikidata.org/entity/Q694108,"Karl August, Prince of Waldeck and Pyrmont",Point(8.916944444 50.132777777),1704,18
http://www.wikidata.org/entity/Q1350691,Johann Philipp Achilles Leisler,Point(8.916944444 50.132777777),1771,10
http://www.wikidata.org/entity/Q57230,Johann Friedrich Gmelin,Point(9.055555555 48.52),1748,47
http://www.wikidata.org/entity/Q58068,Johann Georg Gmelin,Point(9.055555555 48.52),1709,37
http://www.wikidata.org/entity/Q61058,Ludwig Uhland,Point(9.055555555 48.52),1787,51
http://www.wikidata.org/entity/Q61297,Rudolf Jakob Camerarius,Point(9.055555555 48.52),1665,23
http://www.wikidata.org/entity/Q463372,Januarius Zick,Point(11.575 48.1375),1730,10
http://www.wikidata.org/entity/Q820627,John Giles Eccardt,Point(10.0 51.0),1720,6
http://www.wikidata.org/entity/Q1694439,Johann Heinrich Kopp,Point(8.916944444 50.132777777),1777,7
http://www.wikidata.org/entity/Q61471,Samuel Gottlieb Gmelin,Point(9.055555555 48.52),1744,28
http://www.wikidata.org/entity/Q63334,Christian Gmelin,Point(9.055555555 48.52),1792,15
http://www.wikidata.org/entity/Q70265,Albert Knapp,Point(9.055555555 48.52),1798,10
http://www.wikidata.org/entity/Q73133,Carlo Steeb,Point(9.055555555 48.52),1773,10
http://www.wikidata.org/entity/Q91653,Johann Kies,Point(9.055555555 48.52),1713,8
http://www.wikidata.org/entity/Q97444,"Elias Rudolph Camerarius, Sr.",Point(9.055555555 48.52),1641,6
http://www.wikidata.org/entity/Q98731,Philipp Friedrich Gmelin,Point(9.055555555 48.52),1721,12
http://www.wikidata.org/entity/Q105219,Ferdinand Gottlieb von Gmelin,Point(9.055555555 48.52),1782,7
http://www.wikidata.org/entity/Q19902307,"George IV, Count of Erbach-Fürstenau",Point(8.916944444 50.132777777),1646,6
http://www.wikidata.org/entity/Q1998397,Friedrich Albrecht Anton Meyer,Point(10.0 53.55),1768,11
http://www.wikidata.org/entity/Q1528127,Joseph Ignaz Appiani,Point(11.575 48.1375),1701,7
http://www.wikidata.org/entity/Q1528127,Joseph Ignaz Appiani,Point(11.575 48.1375),1706,7
http://www.wikidata.org/entity/Q2720666,Elisabeth Helene von Vieregg,Point(10.0 51.0),1679,10
http://www.wikidata.org/entity/Q2345057,Johannes Flüggé,Point(10.0 53.55),1775,10
http://www.wikidata.org/entity/Q882407,Michael Neher,Point(11.575 48.1375),1798,7
http://www.wikidata.org/entity/Q3025341,Lovisa Augusti,Point(10.0 51.0),1756,7
http://www.wikidata.org/entity/Q3105053,Giacomo Francesco Cipper,Point(10.0 51.0),1664,6
http://www.wikidata.org/entity/Q3119672,Guillaume Beneman,Point(10.0 51.0),1750,6
http://www.wikidata.org/entity/Q5734835,Martin Fogel,Point(10.0 53.55),1634,7
http://www.wikidata.org/entity/Q6300605,Juan Nicolás Böhl de Faber,Point(10.0 53.55),1770,8
http://www.wikidata.org/entity/Q1914147,Maximilian Reichsgraf von Hamilton,Point(11.575 48.1375),1714,6
http://www.wikidata.org/entity/Q4562013,Gabriel Marselis,Point(10.0 53.55),1609,6
http://www.wikidata.org/entity/Q4949508,Johanna Eleonora De la Gardie,Point(10.0 53.55),1661,7
http://www.wikidata.org/entity/Q5109332,Christian Berentz,Point(10.0 53.55),1658,6
http://www.wikidata.org/entity/Q5361426,Elisabeth Berenberg,Point(10.0 53.55),1749,6
http://www.wikidata.org/entity/Q4241298,Gottlieb Friedrich Christmann,Point(9.055555555 48.52),1752,6
http://www.wikidata.org/entity/Q6068764,Ferdinand Friedrich Reuss,Point(9.055555555 48.52),1778,6
http://www.wikidata.org/entity/Q63684,Karl Julius Perleb,Point(9.175277777 47.663333333),1794,15
http://www.wikidata.org/entity/Q97410,Johann Leonhard Hug,Point(9.175277777 47.663333333),1765,8
http://www.wikidata.org/entity/Q123238,Guillaume Henri Dufour,Point(9.175277777 47.663333333),1787,29
http://www.wikidata.org/entity/Q328027,Marie Ellenrieder,Point(9.175277777 47.663333333),1791,12
http://www.wikidata.org/entity/Q1261984,Marquard Rudolf von Rodt,Point(9.175277777 47.663333333),1644,6
http://www.wikidata.org/entity/Q1175973,David Oppenheim,Point(8.365277777 49.631944444),1664,9
http://www.wikidata.org/entity/Q73294,Johann Leopold Theodor Friedrich Zincken,Point(10.521111111 52.269166666),1770,7
http://www.wikidata.org/entity/Q75845,Friedrich Bessel,Point(8.916666666 52.288333333),1784,68
http://www.wikidata.org/entity/Q95382,Ludwig von Vincke,Point(8.916666666 52.288333333),1774,8
http://www.wikidata.org/entity/Q565745,Otto Wilhelm Königsmarck,Point(8.916666666 52.288333333),1639,14
http://www.wikidata.org/entity/Q2284952,Sigmund Christoph von Waldburg zu Zeil und Trauchburg,Point(11.575 48.1375),1754,6
http://www.wikidata.org/entity/Q75234,Frederick Albert Winsor,Point(10.521111111 52.269166666),1763,11
http://www.wikidata.org/entity/Q76816,Carl Ludwig Blume,Point(10.521111111 52.269166666),1796,27
http://www.wikidata.org/entity/Q78434,Christian Rudolph Wilhelm Wiedemann,Point(10.521111111 52.269166666),1770,14
http://www.wikidata.org/entity/Q87410,Wilhelmine Reichard,Point(10.521111111 52.269166666),1788,7
http://www.wikidata.org/entity/Q89747,Friedrich Wilhelm Ziegler,Point(10.521111111 52.269166666),1759,6
http://www.wikidata.org/entity/Q95741,Karl Gustav Himly,Point(10.521111111 52.269166666),1772,7
http://www.wikidata.org/entity/Q96170,Johann Philipp Du Roi,Point(10.521111111 52.269166666),1741,9
http://www.wikidata.org/entity/Q101402,Friedrich Bernhard Gottfried Nicolai,Point(10.521111111 52.269166666),1793,6
http://www.wikidata.org/entity/Q107767,Anton Ludwig Ernst Horn,Point(10.521111111 52.269166666),1774,6
http://www.wikidata.org/entity/Q113168,Karl Heinrich Gräffe,Point(10.521111111 52.269166666),1799,6
http://www.wikidata.org/entity/Q16740105,Theresa Benedicta of Bavaria,Point(11.575 48.1375),1725,14
http://www.wikidata.org/entity/Q73887,Theodore Haak,Point(8.365277777 49.631944444),1605,7
http://www.wikidata.org/entity/Q77275,Johann Nikolaus Götz,Point(8.365277777 49.631944444),1721,16
http://www.wikidata.org/entity/Q466309,Samson Wertheimer,Point(8.365277777 49.631944444),1658,10
http://www.wikidata.org/entity/Q466309,Samson Wertheimer,Point(8.365277777 49.631944444),1658,10
http://www.wikidata.org/entity/Q213662,Karl Lachmann,Point(10.521111111 52.269166666),1793,26
http://www.wikidata.org/entity/Q213880,Johann Joachim Christoph Bode,Point(10.521111111 52.269166666),1730,12
http://www.wikidata.org/entity/Q213880,Johann Joachim Christoph Bode,Point(10.521111111 52.269166666),1731,12
http://www.wikidata.org/entity/Q215480,Duke Ferdinand of Brunswick-Wolfenbüttel,Point(10.521111111 52.269166666),1721,26
http://www.wikidata.org/entity/Q220823,Princess Auguste Karoline of Brunswick-Wolfenbüttel,Point(10.521111111 52.269166666),1764,26
http://www.wikidata.org/entity/Q322721,Conrad Friedrich Hurlebusch,Point(10.521111111 52.269166666),1691,9
http://www.wikidata.org/entity/Q323498,Friedrich Georg Weitsch,Point(10.521111111 52.269166666),1758,9
http://www.wikidata.org/entity/Q323744,Delphin Strungk,Point(10.521111111 52.269166666),1601,10
http://www.wikidata.org/entity/Q324652,Federigo Fiorillo,Point(10.521111111 52.269166666),1755,9
http://www.wikidata.org/entity/Q365392,Adolph Henke,Point(10.521111111 52.269166666),1775,6
http://www.wikidata.org/entity/Q435291,Sophie Caroline Marie of Brunswick-Wolfenbüttel,Point(10.521111111 52.269166666),1737,15
http://www.wikidata.org/entity/Q463939,Nicolaus Adam Strungk,Point(10.521111111 52.269166666),1640,8
http://www.wikidata.org/entity/Q471256,Johann Christian Schickhardt,Point(10.521111111 52.269166666),1680,12
http://www.wikidata.org/entity/Q480487,John Frederick Lampe,Point(10.521111111 52.269166666),1703,10
http://www.wikidata.org/entity/Q543311,"Charles I, Duke of Brunswick-Wolfenbüttel",Point(10.521111111 52.269166666),1713,28
http://www.wikidata.org/entity/Q697249,"Ferdinand Albert I, Duke of Brunswick-Lüneburg",Point(10.521111111 52.269166666),1636,19
http://www.wikidata.org/entity/Q17989530,Johann Berenberg,Point(10.0 53.55),1718,6
http://www.wikidata.org/entity/Q6722,Carl Friedrich Gauss,Point(10.521111111 52.269166666),1777,178
http://www.wikidata.org/entity/Q50810,Gustav von Rauch,Point(10.521111111 52.269166666),1774,12
http://www.wikidata.org/entity/Q57226,Louis Spohr,Point(10.521111111 52.269166666),1784,40
http://www.wikidata.org/entity/Q57528,Elisabeth Christine of Brunswick-Wolfenbüttel,Point(10.521111111 52.269166666),1691,35
http://www.wikidata.org/entity/Q57777,"Levin August, Count von Bennigsen",Point(10.521111111 52.269166666),1745,26
http://www.wikidata.org/entity/Q58832,Johann Karl Wilhelm Illiger,Point(10.521111111 52.269166666),1775,34
http://www.wikidata.org/entity/Q62029,"Friedrich Wilhelm I, Duke of Brunswick",Point(10.521111111 52.269166666),1771,23
http://www.wikidata.org/entity/Q66904,Johann Ludwig Christian Gravenhorst,Point(10.521111111 52.269166666),1777,15
http://www.wikidata.org/entity/Q68143,Ernst August Friedrich Klingemann,Point(10.521111111 52.269166666),1777,11
http://www.wikidata.org/entity/Q68683,"Augustus William, Duke of Brunswick-Bevern",Point(10.521111111 52.269166666),1715,14
http://www.wikidata.org/entity/Q68901,August Wilhelm Knoch,Point(10.521111111 52.269166666),1742,7
http://www.wikidata.org/entity/Q70060,August Lafontaine,Point(10.521111111 52.269166666),1758,9
http://www.wikidata.org/entity/Q70818,Johann Christian Martin Bartels,Point(10.521111111 52.269166666),1769,14
http://www.wikidata.org/entity/Q72707,"Frederick Charles Ferdinand, Duke of Brunswick-Lüneburg",Point(10.521111111 52.269166666),1729,14
http://www.wikidata.org/entity/Q62404,Sophie von La Roche,Point(10.6225 47.88),1731,25
http://www.wikidata.org/entity/Q62404,Sophie von La Roche,Point(10.6225 47.88),1731,25
http://www.wikidata.org/entity/Q70504,Maria Crescentia Höss,Point(10.6225 47.88),1682,13
http://www.wikidata.org/entity/Q19667575,Marie Elisabeth of Brunswick-Wolfenbüttel,Point(10.521111111 52.269166666),1638,14
http://www.wikidata.org/entity/Q73014,Erhard Weigel,Point(12.166061111 49.673530555),1625,16
http://www.wikidata.org/entity/Q120010,Franz Ferdinand von Rummel,Point(12.166061111 49.673530555),1642,6
http://www.wikidata.org/entity/Q4993582,Karl Ferdinand Degen,Point(10.521111111 52.269166666),1766,8
http://www.wikidata.org/entity/Q1733415,Karl Wilhelm Gropius,Point(10.521111111 52.269166666),1793,8
http://www.wikidata.org/entity/Q64223,Karl Anton August von Schleswig-Holstein-Sonderburg-Beck,Point(8.766666666 50.816666666),1725,18
http://www.wikidata.org/entity/Q65232,Maximilian of Hesse-Kassel,Point(8.766666666 50.816666666),1689,13
http://www.wikidata.org/entity/Q69685,Georg Friedrich Creuzer,Point(8.766666666 50.816666666),1771,12
http://www.wikidata.org/entity/Q3180563,Johann Gottlieb Buhle,Point(10.521111111 52.269166666),1763,7
http://www.wikidata.org/entity/Q2623607,Karl Dietrich Eberhard König,Point(10.521111111 52.269166666),1774,14
http://www.wikidata.org/entity/Q67481,Friedrich Dülon,Point(13.236944444 52.754444444),1769,10
http://www.wikidata.org/entity/Q78265,Hermann Hupfeld,Point(8.766666666 50.816666666),1796,9
http://www.wikidata.org/entity/Q90018,Georg Wilhelm Franz Wenderoth,Point(8.766666666 50.816666666),1774,12
http://www.wikidata.org/entity/Q91153,Anton Bauer,Point(8.766666666 50.816666666),1772,6
http://www.wikidata.org/entity/Q216736,Dietrich Wilhelm Heinrich Busch,Point(8.766666666 50.816666666),1788,7
http://www.wikidata.org/entity/Q290123,"Anna Sophia II, Abbess of Quedlinburg",Point(8.766666666 50.816666666),1638,13
http://www.wikidata.org/entity/Q55071594,Johann Albrecht Heinrich Reimarus,Point(10.0 53.55),1729,6
http://www.wikidata.org/entity/Q63182,Christian Gottlob Heyne,Point(12.916666666 50.833333333),1729,22
http://www.wikidata.org/entity/Q67087,"Johann Adolf II, Duke of Saxe-Weissenfels",Point(11.966666666 51.2),1685,16
http://www.wikidata.org/entity/Q67248,Joachim Wilhelm von Brawe,Point(11.966666666 51.2),1738,6
http://www.wikidata.org/entity/Q104669,Johann Burchard Freystein,Point(11.966666666 51.2),1671,8
http://www.wikidata.org/entity/Q213829,Heinrich von Bünau,Point(11.966666666 51.2),1697,8
http://www.wikidata.org/entity/Q530491,Johann Ernst Altenburg,Point(11.966666666 51.2),1734,10
http://www.wikidata.org/entity/Q552887,"Christian, Duke of Saxe-Weissenfels",Point(11.966666666 51.2),1682,16
http://www.wikidata.org/entity/Q567496,Gottfried Reiche,Point(11.966666666 51.2),1667,10
http://www.wikidata.org/entity/Q68023,Jean de Charpentier,Point(13.342777777 50.911944444),1786,15
http://www.wikidata.org/entity/Q69687,Toussaint von Charpentier,Point(13.342777777 50.911944444),1779,9
http://www.wikidata.org/entity/Q91589,Christian Heinrich Spiess,Point(13.342777777 50.911944444),1755,9
http://www.wikidata.org/entity/Q213556,Christian Gottlob Neefe,Point(12.916666666 50.833333333),1748,25
http://www.wikidata.org/entity/Q944034,Sophie of Saxe-Weissenfels,Point(11.966666666 51.2),1684,12
http://www.wikidata.org/entity/Q64356,Friedrich Christian Diez,Point(8.666666666 50.583333333),1794,25
http://www.wikidata.org/entity/Q74949,Michael Bernhard Valentini,Point(8.666666666 50.583333333),1657,7
http://www.wikidata.org/entity/Q87491,Heinrich Bernhard Rupp,Point(8.666666666 50.583333333),1688,12
http://www.wikidata.org/entity/Q96577,Johann Balthasar Schupp,Point(8.666666666 50.583333333),1610,7
http://www.wikidata.org/entity/Q122110,August Ludwig Follen,Point(8.666666666 50.583333333),1794,8
http://www.wikidata.org/entity/Q237761,Landgravine Elisabeth Amalie of Hesse-Darmstadt,Point(8.666666666 50.583333333),1635,28
http://www.wikidata.org/entity/Q292137,Marie Hedwig of Hesse-Darmstadt,Point(8.666666666 50.583333333),1647,15
http://www.wikidata.org/entity/Q509724,Johann Georg Wille,Point(8.666666666 50.583333333),1715,10
http://www.wikidata.org/entity/Q4976419,Johanna Magdalene of Saxe-Weissenfels,Point(11.966666666 51.2),1708,15
http://www.wikidata.org/entity/Q12971,Leopold I of Belgium,Point(10.957869444 50.258469444),1790,75
http://www.wikidata.org/entity/Q58067,Princess Victoria of Saxe-Coburg-Saalfeld,Point(10.957869444 50.258469444),1786,39
http://www.wikidata.org/entity/Q58770,"Ernest I, Duke of Saxe-Coburg and Gotha",Point(10.957869444 50.258469444),1784,34
http://www.wikidata.org/entity/Q60601,Princess Juliane of Saxe-Coburg and Gotha,Point(10.957869444 50.258469444),1781,24
http://www.wikidata.org/entity/Q60601,Princess Juliane of Saxe-Coburg and Gotha,Point(10.957869444 50.258469444),1781,24
http://www.wikidata.org/entity/Q62996,Princess Antoinette of Saxe-Coburg-Saalfeld,Point(10.957869444 50.258469444),1779,20
http://www.wikidata.org/entity/Q63000,Prince Ferdinand of Saxe-Coburg and Gotha,Point(10.957869444 50.258469444),1785,22
http://www.wikidata.org/entity/Q64066,Louise Lehzen,Point(10.957869444 50.258469444),1784,16
http://www.wikidata.org/entity/Q64204,Duchess Marie of Württemberg,Point(10.957869444 50.258469444),1799,19
http://www.wikidata.org/entity/Q64765,"Ernst Ludwig II, Duke of Saxe-Meiningen",Point(10.957869444 50.258469444),1709,19
http://www.wikidata.org/entity/Q65234,Princess Charlotte Sophie of Saxe-Coburg-Saalfeld,Point(10.957869444 50.258469444),1731,18
http://www.wikidata.org/entity/Q69416,"Christian Friedrich, Baron Stockmar",Point(10.957869444 50.258469444),1787,12
http://www.wikidata.org/entity/Q71680,Princess Sophie of Saxe-Coburg-Saalfeld,Point(10.957869444 50.258469444),1778,18
http://www.wikidata.org/entity/Q74754,Princess Luise Dorothea of Saxe-Meiningen,Point(10.957869444 50.258469444),1710,19
http://www.wikidata.org/entity/Q92270,Princess Charlotte Wilhelmine of Saxe-Coburg-Saalfeld,Point(10.957869444 50.258469444),1685,13
http://www.wikidata.org/entity/Q101772,Johann Wilhelm von Sachsen-Coburg-Saalfeld,Point(10.957869444 50.258469444),1726,6
http://www.wikidata.org/entity/Q106453,Princess Frederica Caroline of Saxe-Coburg-Saalfeld,Point(10.957869444 50.258469444),1735,17
http://www.wikidata.org/entity/Q121648,Johann Friedrich Christ,Point(10.957869444 50.258469444),1701,7
http://www.wikidata.org/entity/Q214436,August Ferdinand Anacker,Point(13.342777777 50.911944444),1790,7
http://www.wikidata.org/entity/Q58042,Engelbert Kaempfer,Point(8.9043 52.027680555),1651,31
http://www.wikidata.org/entity/Q214983,Christian Wilhelm von Dohm,Point(8.9043 52.027680555),1751,12
http://www.wikidata.org/entity/Q571442,"Philip I, Count of Schaumburg-Lippe",Point(8.9043 52.027680555),1601,11
http://www.wikidata.org/entity/Q571442,"Philip I, Count of Schaumburg-Lippe",Point(8.9043 52.027680555),1601,11
http://www.wikidata.org/entity/Q883519,Prince Franz Ernst of Hesse-Darmstadt,Point(8.666666666 50.583333333),1695,9
http://www.wikidata.org/entity/Q63324,Moritz Balthasar Borkhausen,Point(8.666666666 50.583333333),1760,22
http://www.wikidata.org/entity/Q13385024,Friedrich Hartmann Barisien,Point(10.957869444 50.258469444),1724,6
http://www.wikidata.org/entity/Q128232,Anton Schweitzer,Point(10.957869444 50.258469444),1735,11
http://www.wikidata.org/entity/Q128232,Anton Schweitzer,Point(10.957869444 50.258469444),1737,11
http://www.wikidata.org/entity/Q270169,Elisabeth Dorothea of Saxe-Gotha-Altenburg,Point(10.957869444 50.258469444),1640,18
http://www.wikidata.org/entity/Q455554,"Francis, Duke of Saxe-Coburg-Saalfeld",Point(10.957869444 50.258469444),1750,30
http://www.wikidata.org/entity/Q66123,Carl Joseph Begas,Point(6.096388888 51.063055555),1794,19
http://www.wikidata.org/entity/Q70441,Jean-François Oeben,Point(6.096388888 51.063055555),1721,10
http://www.wikidata.org/entity/Q406583,Johann Jakob Christian Donner,Point(6.566666666 51.333333333),1799,7
http://www.wikidata.org/entity/Q46889340,Friedrich Wilhelm von Raison,Point(10.957869444 50.258469444),1726,6
http://www.wikidata.org/entity/Q3725912,Heinrich Meyring,Point(7.433333333 52.283333333),1628,6
http://www.wikidata.org/entity/Q89888,Friedrich August Carus,Point(14.423888888 51.181388888),1770,7
http://www.wikidata.org/entity/Q106711,Karl Friedrich Gottlob Wetzel,Point(14.423888888 51.181388888),1779,8
http://www.wikidata.org/entity/Q214593,August Gottlieb Meißner,Point(14.423888888 51.181388888),1753,10
http://www.wikidata.org/entity/Q214593,August Gottlieb Meißner,Point(14.423888888 51.181388888),1753,10
http://www.wikidata.org/entity/Q5600600,Karl Wilhelm Böttiger,Point(14.423888888 51.181388888),1790,6
http://www.wikidata.org/entity/Q76723,Maurice de Saxe,Point(10.429163 51.906003),1696,41
http://www.wikidata.org/entity/Q110167,Friedrich Karl Julius Schütz,Point(11.969722222 51.482777777),1779,6
http://www.wikidata.org/entity/Q360945,Adolf Bernhard Marx,Point(11.969722222 51.482777777),1795,18
http://www.wikidata.org/entity/Q454115,Duchess Sophia of Saxe-Weissenfels,Point(11.969722222 51.482777777),1654,15
http://www.wikidata.org/entity/Q765238,August of Saxe-Weissenfels,Point(11.969722222 51.482777777),1650,7
http://www.wikidata.org/entity/Q62432,August von Platen-Hallermünde,Point(10.583333333 49.3),1796,32
http://www.wikidata.org/entity/Q64268,Marcus Elieser Bloch,Point(10.583333333 49.3),1723,28
http://www.wikidata.org/entity/Q64346,Georg Christian Oeder,Point(10.583333333 49.3),1728,16
http://www.wikidata.org/entity/Q67859,"Charles William Frederick, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1712,14
http://www.wikidata.org/entity/Q69406,Karl vom Stein zum Altenstein,Point(10.583333333 49.3),1770,8
http://www.wikidata.org/entity/Q69951,Johann Uz,Point(10.583333333 49.3),1720,13
http://www.wikidata.org/entity/Q73066,Adalbert von Ladenberg,Point(10.583333333 49.3),1798,6
http://www.wikidata.org/entity/Q74691,Dorothea Friederike of Brandenburg-Ansbach,Point(10.583333333 49.3),1676,14
http://www.wikidata.org/entity/Q76961,Caroline of Ansbach,Point(10.583333333 49.3),1683,44
http://www.wikidata.org/entity/Q87197,Johann Friedrich von Cronegk,Point(10.583333333 49.3),1731,6
http://www.wikidata.org/entity/Q214044,"Alexander, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1736,16
http://www.wikidata.org/entity/Q270175,Margravine Dorothea Charlotte of Brandenburg-Ansbach,Point(10.583333333 49.3),1661,18
http://www.wikidata.org/entity/Q433399,Eleonore Juliane of Brandenburg-Ansbach,Point(10.583333333 49.3),1663,16
http://www.wikidata.org/entity/Q464647,"Frederick III, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1616,13
http://www.wikidata.org/entity/Q540845,"Christian Albert, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1675,13
http://www.wikidata.org/entity/Q541584,Ludwig Förster,Point(10.583333333 49.3),1797,15
http://www.wikidata.org/entity/Q567159,"George Frederick II, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1678,15
http://www.wikidata.org/entity/Q568415,"William Frederick, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1686,15
http://www.wikidata.org/entity/Q657578,"Albert II, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1620,17
http://www.wikidata.org/entity/Q819667,"John Frederick, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1654,18
http://www.wikidata.org/entity/Q3817463,Anna Maria of Ostfriesland,Point(7.483611111 53.471388888),1601,13
http://www.wikidata.org/entity/Q7302,George Frideric Handel,Point(11.969722222 51.482777777),1685,140
http://www.wikidata.org/entity/Q61712,Johann Friedrich Meckel the younger,Point(11.969722222 51.482777777),1781,18
http://www.wikidata.org/entity/Q61879,Johann Friedrich Struensee,Point(11.969722222 51.482777777),1737,34
http://www.wikidata.org/entity/Q66569,Paul Hermann,Point(11.969722222 51.482777777),1646,17
http://www.wikidata.org/entity/Q66569,Paul Hermann,Point(11.969722222 51.482777777),1646,17
http://www.wikidata.org/entity/Q67187,Magdalena Sibylle of Saxe-Weissenfels,Point(11.969722222 51.482777777),1648,21
http://www.wikidata.org/entity/Q67777,Princess Elisabeth Sophie of Saxe-Altenburg,Point(11.969722222 51.482777777),1619,18
http://www.wikidata.org/entity/Q67779,"Johann Adolf I, Duke of Saxe-Weissenfels",Point(11.969722222 51.482777777),1649,17
http://www.wikidata.org/entity/Q67952,"Johann Georg, Duke of Saxe-Weissenfels",Point(11.969722222 51.482777777),1677,17
http://www.wikidata.org/entity/Q68133,Johann David Michaelis,Point(11.969722222 51.482777777),1717,13
http://www.wikidata.org/entity/Q69411,Karl Freiherr von Müffling,Point(11.969722222 51.482777777),1775,14
http://www.wikidata.org/entity/Q73175,August Hermann Niemeyer,Point(11.969722222 51.482777777),1754,11
http://www.wikidata.org/entity/Q50818,Friedrich August Peter von Colomb,Point(7.483611111 53.471388888),1775,7
http://www.wikidata.org/entity/Q71449,"Enno Louis, Prince of East Frisia",Point(7.483611111 53.471388888),1632,11
http://www.wikidata.org/entity/Q98517,Count Ferdinand Edzard of East Frisia,Point(7.483611111 53.471388888),1636,6
http://www.wikidata.org/entity/Q466404,"George Christian, Prince of East Frisia",Point(7.483611111 53.471388888),1634,10
http://www.wikidata.org/entity/Q541801,"Ulrich II, Count of East Frisia",Point(7.483611111 53.471388888),1605,13
http://www.wikidata.org/entity/Q559448,Charles Edzard,Point(7.483611111 53.471388888),1716,12
http://www.wikidata.org/entity/Q559478,"George Albert, Prince of East Frisia",Point(7.483611111 53.471388888),1690,11
http://www.wikidata.org/entity/Q57566,Georg Ernst Stahl,Point(10.583333333 49.3),1659,32
http://www.wikidata.org/entity/Q76607,Friedrich Hoffmann,Point(11.969722222 51.482777777),1660,23
http://www.wikidata.org/entity/Q84584,Christian Friedrich von Glück,Point(11.969722222 51.482777777),1755,6
http://www.wikidata.org/entity/Q87418,Johannes Olearius,Point(11.969722222 51.482777777),1611,9
http://www.wikidata.org/entity/Q87424,Johann Jakob Rambach,Point(11.969722222 51.482777777),1693,6
http://www.wikidata.org/entity/Q88398,Johann August Grunert,Point(11.969722222 51.482777777),1797,9
http://www.wikidata.org/entity/Q88606,Gottlieb Jakob Planck,Point(9.335277777 48.626666666),1751,9
http://www.wikidata.org/entity/Q89822,Christian Knaut,Point(11.969722222 51.482777777),1656,9
http://www.wikidata.org/entity/Q91737,Magdalene Sibylle of Saxe-Weissenfels,Point(11.969722222 51.482777777),1673,17
http://www.wikidata.org/entity/Q91989,Therese Albertine Luise Robinson,Point(11.969722222 51.482777777),1797,15
http://www.wikidata.org/entity/Q98442,Karl August von Struensee,Point(11.969722222 51.482777777),1735,6
http://www.wikidata.org/entity/Q109429,Heinrich Andreas Contius,Point(11.969722222 51.482777777),1708,7
http://www.wikidata.org/entity/Q1504807,Georg Händel,Point(11.969722222 51.482777777),1622,6
http://www.wikidata.org/entity/Q1457964,Frederick,Point(11.969722222 51.482777777),1673,8
http://www.wikidata.org/entity/Q1458154,Johanne Charlotte Unzer,Point(11.969722222 51.482777777),1725,7
http://www.wikidata.org/entity/Q832336,Heinrich of Saxe-Weissenfels,Point(11.969722222 51.482777777),1657,9
http://www.wikidata.org/entity/Q1050792,Anastasius Lagrantinus Rosenstengel,Point(11.969722222 51.482777777),1687,8
http://www.wikidata.org/entity/Q1692323,Johann Alexander Thiele,Point(11.029166666 50.978055555),1685,8
http://www.wikidata.org/entity/Q86729,Emilie of Oldenburg-Delmenhorst,Point(8.631666666 53.050555555),1614,11
http://www.wikidata.org/entity/Q214171,Rudolph Zacharias Becker,Point(11.029166666 50.978055555),1752,8
http://www.wikidata.org/entity/Q214873,Samuel Gottlieb Vogel,Point(11.029166666 50.978055555),1750,6
http://www.wikidata.org/entity/Q214883,Johann Joachim Bellermann,Point(11.029166666 50.978055555),1754,6
http://www.wikidata.org/entity/Q216628,Sigismund Friedrich Hermbstädt,Point(11.029166666 50.978055555),1760,8
http://www.wikidata.org/entity/Q216628,Sigismund Friedrich Hermbstädt,Point(11.029166666 50.978055555),1760,8
http://www.wikidata.org/entity/Q216698,Ludwig Friedrich von Froriep,Point(11.029166666 50.978055555),1779,6
http://www.wikidata.org/entity/Q309470,Johann Ambrosius Bach,Point(11.029166666 50.978055555),1645,33
http://www.wikidata.org/entity/Q445696,Johann Christian Kittel,Point(11.029166666 50.978055555),1732,14
http://www.wikidata.org/entity/Q455105,Johann Wilhelm Hässler,Point(11.029166666 50.978055555),1747,10
http://www.wikidata.org/entity/Q481347,Wilhelm Hieronymus Pachelbel,Point(11.029166666 50.978055555),1686,8
http://www.wikidata.org/entity/Q681465,Johann Aegidius Bach,Point(11.029166666 50.978055555),1645,12
http://www.wikidata.org/entity/Q696000,Johann Bernhard Bach the elder,Point(11.029166666 50.978055555),1676,12
http://www.wikidata.org/entity/Q1711577,Thomas Täglichsbeck,Point(10.583333333 49.3),1799,7
http://www.wikidata.org/entity/Q6411475,Sophie of Brandenburg-Ansbach,Point(10.583333333 49.3),1614,12
http://www.wikidata.org/entity/Q6791523,Matthias Buchinger,Point(10.583333333 49.3),1674,11
